"","date","95% lower bound","median","95% upper bound"
"184",2019-07-09,0.0972873853620081,0.204352765696672,0.305494164511124
"185",2019-07-10,0.188771856309237,0.283248756065079,0.36455677304107
"186",2019-07-11,0.129645550849415,0.217565438563811,0.300997688799635
"187",2019-07-12,0.148649369022742,0.237587379332501,0.321035062422138
"188",2019-07-13,0.230995542226107,0.310823684161811,0.384867955354842
"189",2019-07-14,0.260409948818451,0.330889652948207,0.39790281876006
"190",2019-07-15,0.318623939183823,0.395475458120147,0.464033522923855
"191",2019-07-16,0.347975193548731,0.41408897304262,0.476921203194432
"192",2019-07-17,0.357522230111953,0.430347554733032,0.494402288821866
"193",2019-07-18,0.204313409911937,0.275489022532602,0.339052518148851
"194",2019-07-19,0.18890376751605,0.254107716593701,0.317883345735633
"195",2019-07-20,0.199886577837858,0.27807910797474,0.355934442765778
"196",2019-07-21,0.130824623373704,0.225195931451747,0.311269852032561
"197",2019-07-22,0.144895762208005,0.243505762289758,0.328608752489841
"198",2019-07-23,0.256224508972895,0.33118590297435,0.400723265370226
"199",2019-07-24,0.246005192116738,0.312182185007734,0.383746632495775
"200",2019-07-25,0.275894907546017,0.346279997722396,0.414243043512609
"201",2019-07-26,0.339801527430307,0.402659726944168,0.463158756531483
"202",2019-07-27,0.398345271415996,0.453528776124808,0.505535048070528
"203",2019-07-28,0.402734280227776,0.463788146268827,0.5252644590762
"204",2019-07-29,0.340754481091906,0.426149539881786,0.500204478729185
"205",2019-07-30,0.135740316300882,0.209787666335594,0.280534691372213
"206",2019-08-01,0.0302086039176848,0.104292139159177,0.179916422193887
"207",2019-08-02,0.00251361196471878,0.0909540641123109,0.16652257632874
"208",2019-08-03,-0.0396823881693616,0.0457025871216784,0.131043087754572
"209",2019-08-04,0.0127848881255927,0.100737238725309,0.181842868386747
"210",2019-08-05,0.0237328503572324,0.125501787772807,0.219972437927863
"211",2019-08-06,-0.026311044374919,0.0764380220894846,0.170233754773867
"212",2019-08-07,-0.00496128776764053,0.093749371303432,0.1870011485799
"213",2019-08-08,-0.0428036340820199,0.0822538344312899,0.201916318831034
"214",2019-08-09,-0.0180894627634011,0.098455020524666,0.212760902086661
"215",2019-08-10,0.101078595106132,0.195130497211394,0.285939638909354
"216",2019-08-11,0.049438118539218,0.143860322051739,0.246462938950759
"217",2019-08-12,0.125510634157671,0.250348854453775,0.36133262690726
"218",2019-08-13,0.108837504654134,0.213336805962182,0.307466747014565
"219",2019-08-14,0.110393106774385,0.194317830541587,0.270222499539324
"220",2019-08-15,0.266102428488938,0.342578283254122,0.413381661325309
"221",2019-08-16,0.2954635223167,0.356005330706505,0.415005958986449
"222",2019-08-17,0.26832113871332,0.333381426903519,0.394524760401374
"223",2019-08-18,0.206732529175357,0.303782517284269,0.401769054029491
"224",2019-08-19,0.149029414673454,0.247964192748896,0.35379609745716
"225",2019-08-20,0.11671086173776,0.223152324928299,0.318964309324794
